Filename: echmaAtra.001
Emin,Emax,Jo,IJ: 0.5000     1.0000E+0410000    1
L,Iono,Io,B1,BO:  4.60       34   80 0.393     3.185E-03
Idate,UT,time,delt: 86079      0.0  0.00     1.000E+05
Knum1-4,Ko:   5  20  90  20 135
Ne(Iono,Itop,Iono+Ip): 6.584E+04  21.2     6.584E+04
F107,F107A,MLAT,MLONG:  150.      150.      60.4      0.00    
Iono1: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
Iono2: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
AP vector:  17.0      3.00      3.00      5.00      5.00      4.50      8.00    
Photoelectrons allowed in Iono1,Iono2: No  No 
Primary electron beam(E,Mu): No primary beam     , No Mu function
 Plasmaspheric transparencies and I-P bnd fluxes
  KE(eV)      Trans       P1 +       P1 -       P2 +       P2 -
  7.6840000000E+03  1.7823582461E+00  9.2711907964E+02  1.6533152658E+03  1.6524583367E+03  9.2797610477E+02
  7.6850000000E+03  1.7823907972E+00  9.2627469912E+02  1.6518395767E+03  1.6509834993E+03  9.2713087239E+02
  7.6860000000E+03  1.7824233633E+00  9.2543103995E+02  1.6503651330E+03  1.6495099067E+03  9.2628636216E+02
  7.6870000000E+03  1.7824559570E+00  9.2458810079E+02  1.6488919441E+03  1.6480375680E+03  9.2544257274E+02
  7.6880000000E+03  1.7824885989E+00  9.2374588130E+02  1.6474200285E+03  1.6465665017E+03  9.2459950379E+02
  7.6890000000E+03  1.7825212505E+00  9.2290438085E+02  1.6459493493E+03  1.6450966710E+03  9.2375715469E+02
  7.6900000000E+03  1.7825539476E+00  9.2206359874E+02  1.6444799384E+03  1.6436281079E+03  9.2291552471E+02
  7.6910000000E+03  1.7825866574E+00  9.2122353442E+02  1.6430117644E+03  1.6421607809E+03  9.2207461333E+02
  7.6920000000E+03  1.7826193963E+00  9.2038418729E+02  1.6415448416E+03  1.6406947043E+03  9.2123441994E+02
  7.6930000000E+03  1.7826521836E+00  9.1954555676E+02  1.6400791866E+03  1.6392298947E+03  9.2039494394E+02
  7.6940000000E+03  1.7826849809E+00  9.1870764219E+02  1.6386147629E+03  1.6377663155E+03  9.1955618471E+02
  7.6950000000E+03  1.7827178047E+00  9.1787044284E+02  1.6371515844E+03  1.6363039809E+03  9.1871814149E+02
  7.6960000000E+03  1.7827506799E+00  9.1703395827E+02  1.6356896732E+03  1.6348429126E+03  9.1788081384E+02
  7.6970000000E+03  1.7827835653E+00  9.1619818783E+02  1.6342289901E+03  1.6333830718E+03  9.1704420111E+02
  7.6980000000E+03  1.7828164993E+00  9.1536313090E+02  1.6327695695E+03  1.6319244926E+03  9.1620830269E+02
  7.6990000000E+03  1.7828494434E+00  9.1452878686E+02  1.6313113749E+03  1.6304671386E+03  9.1537311795E+02
  7.7000000000E+03  1.7828824144E+00  9.1369515500E+02  1.6298544205E+03  1.6290110239E+03  9.1453864618E+02
  7.7010000000E+03  1.7829154370E+00  9.1286223483E+02  1.6283987278E+03  1.6275561703E+03  9.1370488690E+02
  7.7020000000E+03  1.7829484699E+00  9.1203002573E+02  1.6269442581E+03  1.6261025389E+03  9.1287183947E+02
  7.7030000000E+03  1.7829815325E+00  9.1119852709E+02  1.6254910280E+03  1.6246501462E+03  9.1203950329E+02
  7.7040000000E+03  1.7830146441E+00  9.1036773829E+02  1.6240390540E+03  1.6231990089E+03  9.1120787774E+02
  7.7050000000E+03  1.7830477634E+00  9.0953765861E+02  1.6225882972E+03  1.6217490880E+03  9.1037696210E+02
  7.7060000000E+03  1.7830809347E+00  9.0870828757E+02  1.6211387970E+03  1.6203004228E+03  9.0954675589E+02
  7.7070000000E+03  1.7831141165E+00  9.0787962456E+02  1.6196905145E+03  1.6188529747E+03  9.0871725849E+02
  7.7080000000E+03  1.7831473283E+00  9.0705166896E+02  1.6182434665E+03  1.6174067601E+03  9.0788846929E+02
  7.7090000000E+03  1.7831805851E+00  9.0622441991E+02  1.6167976650E+03  1.6159617914E+03  9.0706038742E+02
  7.7100000000E+03  1.7832138583E+00  9.0539787747E+02  1.6153530841E+03  1.6145180424E+03  9.0623301295E+02
  7.7110000000E+03  1.7832471795E+00  9.0457204035E+02  1.6139097502E+03  1.6130755397E+03  9.0540634458E+02
  7.7120000000E+03  1.7832805115E+00  9.0374690823E+02  1.6124676289E+03  1.6116342488E+03  9.0458038200E+02
  7.7130000000E+03  1.7833138737E+00  9.0292248050E+02  1.6110267368E+03  1.6101941863E+03  9.0375512458E+02
  7.7140000000E+03  1.7833472826E+00  9.0209875647E+02  1.6095870877E+03  1.6087553660E+03  9.0293057164E+02
  7.7150000000E+03  1.7833807053E+00  9.0127573555E+02  1.6081486506E+03  1.6073177569E+03  9.0210672260E+02
  7.7160000000E+03  1.7834141584E+00  9.0045341718E+02  1.6067114396E+03  1.6058813732E+03  9.0128357689E+02
  7.7170000000E+03  1.7834476612E+00  8.9963180079E+02  1.6052754710E+03  1.6044462311E+03  9.0046113394E+02
  7.7180000000E+03  1.7834811751E+00  8.9881088577E+02  1.6038407090E+03  1.6030122947E+03  8.9963939313E+02
  7.7190000000E+03  1.7835147360E+00  8.9799067142E+02  1.6024071846E+03  1.6015795953E+03  8.9881835377E+02
  7.7200000000E+03  1.7835483109E+00  8.9717115717E+02  1.6009748671E+03  1.6001481020E+03  8.9799801529E+02
  7.7210000000E+03  1.7835819165E+00  8.9635234246E+02  1.5995437706E+03  1.5987178289E+03  8.9717837712E+02
  7.7220000000E+03  1.7836155720E+00  8.9553422672E+02  1.5981139112E+03  1.5972887920E+03  8.9635943869E+02
  7.7230000000E+03  1.7836492403E+00  8.9471680953E+02  1.5966852549E+03  1.5958609576E+03  8.9554119960E+02
  7.7240000000E+03  1.7836829532E+00  8.9390008947E+02  1.5952578278E+03  1.5944343514E+03  8.9472365840E+02
  7.7250000000E+03  1.7837166817E+00  8.9308406682E+02  1.5938316042E+03  1.5930089481E+03  8.9390681539E+02
  7.7260000000E+03  1.7837504411E+00  8.9226874072E+02  1.5924065963E+03  1.5915847598E+03  8.9309066970E+02
  7.7270000000E+03  1.7837842507E+00  8.9145411056E+02  1.5909828204E+03  1.5901618026E+03  8.9227522073E+02
  7.7280000000E+03  1.7838180732E+00  8.9064017595E+02  1.5895602424E+03  1.5887400426E+03  8.9146046806E+02
  7.7290000000E+03  1.7838519215E+00  8.8982693546E+02  1.5881388712E+03  1.5873194886E+03  8.9064641029E+02
  7.7300000000E+03  1.7838858242E+00  8.8901438938E+02  1.5867187330E+03  1.5859001668E+03  8.8983304771E+02
  7.7310000000E+03  1.7839197388E+00  8.8820253685E+02  1.5852997881E+03  1.5844820376E+03  8.8902037944E+02
  7.7320000000E+03  1.7839537038E+00  8.8739137729E+02  1.5838820700E+03  1.5830651343E+03  8.8820840490E+02
  7.7330000000E+03  1.7839876821E+00  8.8658091024E+02  1.5824655446E+03  1.5816494231E+03  8.8739712365E+02
  7.7340000000E+03  1.7840216864E+00  8.8577113433E+02  1.5810502210E+03  1.5802349128E+03  8.8658653430E+02
  7.7350000000E+03  1.7840557454E+00  8.8496204986E+02  1.5796361251E+03  1.5788216295E+03  8.8577663716E+02
  7.7360000000E+03  1.7840898164E+00  8.8415365596E+02  1.5782232175E+03  1.5774095337E+03  8.8496743135E+02
  7.7370000000E+03  1.7841239203E+00  8.8334595223E+02  1.5768115160E+03  1.5759986433E+03  8.8415891647E+02
  7.7380000000E+03  1.7841580695E+00  8.8253893730E+02  1.5754010290E+03  1.5745889666E+03  8.8335109115E+02
  7.7390000000E+03  1.7841922351E+00  8.8173261134E+02  1.5739917315E+03  1.5731804786E+03  8.8254395558E+02
  7.7400000000E+03  1.7842264325E+00  8.8092697354E+02  1.5725836354E+03  1.5717731913E+03  8.8173750893E+02
  7.7410000000E+03  1.7842606808E+00  8.8012202336E+02  1.5711767567E+03  1.5703671206E+03  8.8093175065E+02
  7.7420000000E+03  1.7842949429E+00  8.7931776034E+02  1.5697710618E+03  1.5689622330E+03  8.8012668029E+02
  7.7430000000E+03  1.7843292507E+00  8.7851418313E+02  1.5683665765E+03  1.5675585541E+03  8.7932229650E+02
  7.7440000000E+03  1.7843635751E+00  8.7771129193E+02  1.5669632754E+03  1.5661560588E+03  8.7851859949E+02
  7.7450000000E+03  1.7843979315E+00  8.7690908592E+02  1.5655611707E+03  1.5647547591E+03  8.7771558841E+02
  7.7460000000E+03  1.7844323406E+00  8.7610756470E+02  1.5641602797E+03  1.5633546723E+03  8.7691326289E+02
  7.7470000000E+03  1.7844667610E+00  8.7530672721E+02  1.5627605643E+03  1.5619557604E+03  8.7611162185E+02
  7.7480000000E+03  1.7845012094E+00  8.7450657286E+02  1.5613620381E+03  1.5605580369E+03  8.7531066471E+02
  7.7490000000E+03  1.7845357135E+00  8.7370710155E+02  1.5599647251E+03  1.5591615258E+03  8.7451039137E+02
  7.7500000000E+03  1.7845702304E+00  8.7290831252E+02  1.5585685865E+03  1.5577661884E+03  8.7371080105E+02
  7.7510000000E+03  1.7846048002E+00  8.7211020532E+02  1.5571736564E+03  1.5563720588E+03  8.7291189332E+02
  7.7520000000E+03  1.7846393817E+00  8.7131277889E+02  1.5557798969E+03  1.5549790990E+03  8.7211366712E+02
  7.7530000000E+03  1.7846739914E+00  8.7051603262E+02  1.5543873215E+03  1.5535873225E+03  8.7131612183E+02
  7.7540000000E+03  1.7847086571E+00  8.6971996645E+02  1.5529959542E+03  1.5521967534E+03  8.7051925739E+02
  7.7550000000E+03  1.7847433373E+00  8.6892457973E+02  1.5516057577E+03  1.5508073543E+03  8.6972307315E+02
  7.7560000000E+03  1.7847780488E+00  8.6812987144E+02  1.5502167448E+03  1.5494191381E+03  8.6892756808E+02
  7.7570000000E+03  1.7848128122E+00  8.6733584124E+02  1.5488289327E+03  1.5480321220E+03  8.6813274186E+02
  7.7580000000E+03  1.7848475850E+00  8.6654248819E+02  1.5474422829E+03  1.5466462673E+03  8.6733859354E+02
  7.7590000000E+03  1.7848824140E+00  8.6574981222E+02  1.5460568359E+03  1.5452616148E+03  8.6654512304E+02
  7.7600000000E+03  1.7849172579E+00  8.6495781270E+02  1.5446725546E+03  1.5438781272E+03  8.6575232975E+02
  7.7610000000E+03  1.7849521333E+00  8.6416648872E+02  1.5432894520E+03  1.5424958176E+03  8.6496021273E+02
  7.7620000000E+03  1.7849870609E+00  8.6337583995E+02  1.5419075452E+03  1.5411147030E+03  8.6416877168E+02
  7.7630000000E+03  1.7850219979E+00  8.6258586547E+02  1.5405267957E+03  1.5397347450E+03  8.6337800566E+02
  7.7640000000E+03  1.7850569736E+00  8.6179656546E+02  1.5391472290E+03  1.5383559690E+03  8.6258791484E+02
  7.7650000000E+03  1.7850920003E+00  8.6100793860E+02  1.5377688535E+03  1.5369783834E+03  8.6179849794E+02
  7.7660000000E+03  1.7851270408E+00  8.6021998456E+02  1.5363916363E+03  1.5356019555E+03  8.6100975459E+02
  7.7670000000E+03  1.7851621146E+00  8.5943270272E+02  1.5350155933E+03  1.5342267009E+03  8.6022168418E+02
  7.7680000000E+03  1.7851972382E+00  8.5864609234E+02  1.5336407373E+03  1.5328526327E+03  8.5943428597E+02
  7.7690000000E+03  1.7852323788E+00  8.5786015302E+02  1.5322670393E+03  1.5314797217E+03  8.5864755955E+02
  7.7700000000E+03  1.7852675721E+00  8.5707488418E+02  1.5308945290E+03  1.5301079976E+03  8.5786150437E+02
  7.7710000000E+03  1.7853027794E+00  8.5629028531E+02  1.5295231722E+03  1.5287374263E+03  8.5707611989E+02
  7.7720000000E+03  1.7853380165E+00  8.5550635511E+02  1.5281529802E+03  1.5273680191E+03  8.5629140482E+02
  7.7730000000E+03  1.7853733127E+00  8.5472309335E+02  1.5267839776E+03  1.5259998006E+03  8.5550735893E+02
  7.7740000000E+03  1.7854086219E+00  8.5394049939E+02  1.5254161239E+03  1.5246327302E+03  8.5472398157E+02
  7.7750000000E+03  1.7854439645E+00  8.5315857343E+02  1.5240494368E+03  1.5232668257E+03  8.5394127295E+02
  7.7760000000E+03  1.7854793601E+00  8.5237731457E+02  1.5226839314E+03  1.5219021022E+03  8.5315923216E+02
  7.7770000000E+03  1.7855147675E+00  8.5159672192E+02  1.5213195711E+03  1.5205385229E+03  8.5237785832E+02
  7.7780000000E+03  1.7855502117E+00  8.5081679508E+02  1.5199563763E+03  1.5191761085E+03  8.5159715102E+02
  7.7790000000E+03  1.7855857091E+00  8.5003753349E+02  1.5185943601E+03  1.5178148720E+03  8.5081710971E+02
  7.7800000000E+03  1.7856212215E+00  8.4925893642E+02  1.5172334886E+03  1.5164547794E+03  8.5003773365E+02
  7.7810000000E+03  1.7856567889E+00  8.4848100328E+02  1.5158737948E+03  1.5150958637E+03  8.4925902225E+02
  7.7820000000E+03  1.7856923658E+00  8.4770373288E+02  1.5145152378E+03  1.5137380843E+03  8.4848097432E+02
  7.7830000000E+03  1.7857279813E+00  8.4692712548E+02  1.5131578429E+03  1.5123814661E+03  8.4770359013E+02
  7.7840000000E+03  1.7857636505E+00  8.4615118038E+02  1.5118016216E+03  1.5110260207E+03  8.4692686896E+02
  7.7850000000E+03  1.7857993360E+00  8.4537589723E+02  1.5104465415E+03  1.5096717159E+03  8.4615081046E+02
  7.7860000000E+03  1.7858350573E+00  8.4460127218E+02  1.5090926124E+03  1.5083185613E+03  8.4537541081E+02
  7.7870000000E+03  1.7858708312E+00  8.4382730442E+02  1.5077398468E+03  1.5069665695E+03  8.4460066914E+02
  7.7880000000E+03  1.7859066233E+00  8.4305399807E+02  1.5063882232E+03  1.5056157190E+03  8.4382658963E+02
  7.7890000000E+03  1.7859424486E+00  8.4228135286E+02  1.5050377535E+03  1.5042660217E+03  8.4305317198E+02
  7.7900000000E+03  1.7859783298E+00  8.4150936612E+02  1.5036884524E+03  1.5029174922E+03  8.4228041353E+02
  7.7910000000E+03  1.7860142253E+00  8.4073803718E+02  1.5023402834E+03  1.5015700941E+03  8.4150831361E+02
  7.7920000000E+03  1.7860501510E+00  8.3996736623E+02  1.5009932604E+03  1.5002238413E+03  8.4073687240E+02
  7.7930000000E+03  1.7860861351E+00  8.3919735271E+02  1.4996474059E+03  1.4988787563E+03  8.3996608934E+02
  7.7940000000E+03  1.7861221367E+00  8.3842799541E+02  1.4983026835E+03  1.4975348026E+03  8.3919596322E+02
  7.7950000000E+03  1.7861581919E+00  8.3765929325E+02  1.4969591216E+03  1.4961920087E+03  8.3842649297E+02
  7.7960000000E+03  1.7861942624E+00  8.3689124697E+02  1.4956166891E+03  1.4948503436E+03  8.3765767932E+02
  7.7970000000E+03  1.7862303632E+00  8.3612385598E+02  1.4942753980E+03  1.4935098189E+03  8.3688952168E+02
  7.7980000000E+03  1.7862665232E+00  8.3535712085E+02  1.4929352730E+03  1.4921704599E+03  8.3612202062E+02
  7.7990000000E+03  1.7863026961E+00  8.3459104064E+02  1.4915962740E+03  1.4908322260E+03  8.3535517520E+02
  7.8000000000E+03  1.7863389219E+00  8.3382559511E+02  1.4902583983E+03  1.4894951147E+03  8.3458896516E+02
  7.8010000000E+03  1.7863752081E+00  8.3306079659E+02  1.4889216737E+03  1.4881591538E+03  8.3382340281E+02
  7.8020000000E+03  1.7864114934E+00  8.3229666482E+02  1.4875860848E+03  1.4868243280E+03  8.3305850797E+02
  7.8030000000E+03  1.7864478114E+00  8.3153319061E+02  1.4862516431E+03  1.4854906485E+03  8.3229427142E+02
  7.8040000000E+03  1.7864841839E+00  8.3077036778E+02  1.4849183555E+03  1.4841581225E+03  8.3153068696E+02
  7.8050000000E+03  1.7865205669E+00  8.3000820142E+02  1.4835861948E+03  1.4828267226E+03  8.3076775969E+02
  7.8060000000E+03  1.7865569985E+00  8.2924669321E+02  1.4822551954E+03  1.4814964833E+03  8.3000549131E+02
  7.8070000000E+03  1.7865934364E+00  8.2848583857E+02  1.4809253141E+03  1.4801673613E+03  8.2924387721E+02
  7.8080000000E+03  1.7866299109E+00  8.2772563633E+02  1.4795965740E+03  1.4788393799E+03  8.2848291624E+02
  7.8090000000E+03  1.7866664368E+00  8.2696608621E+02  1.4782689868E+03  1.4775125506E+03  8.2772260810E+02
  7.8100000000E+03  1.7867029725E+00  8.2620719225E+02  1.4769425252E+03  1.4761868463E+03  8.2696295685E+02
  7.8110000000E+03  1.7867395382E+00  8.2544894997E+02  1.4756171981E+03  1.4748622756E+03  8.2620395800E+02
  7.8120000000E+03  1.7867761506E+00  8.2469135992E+02  1.4742930202E+03  1.4735388535E+03  8.2544561210E+02
  7.8130000000E+03  1.7868130940E+00  8.2393441703E+02  1.4729702167E+03  1.4722168049E+03  8.2468791408E+02
  7.8140000000E+03  1.7868499147E+00  8.2317796092E+02  1.4716481263E+03  1.4708954693E+03  8.2393070323E+02
  7.8150000000E+03  1.7868867378E+00  8.2242220404E+02  1.4703272325E+03  1.4695753293E+03  8.2317419243E+02
  7.8160000000E+03  1.7869234869E+00  8.2166718053E+02  1.4690075336E+03  1.4682563833E+03  8.2241841588E+02
  7.8170000000E+03  1.7869603005E+00  8.2091277615E+02  1.4676889391E+03  1.4669385412E+03  8.2166325910E+02
  7.8180000000E+03  1.7869971775E+00  8.2015900874E+02  1.4663714801E+03  1.4656218337E+03  8.2090874001E+02
  7.8190000000E+03  1.7870340582E+00  8.1940589753E+02  1.4650551419E+03  1.4643062464E+03  8.2015487785E+02
  7.8200000000E+03  1.7870715732E+00  8.1865342940E+02  1.4637404175E+03  1.4629922720E+03  8.1940165948E+02
  7.8210000000E+03  1.7872429313E+00  8.1790157196E+02  1.4625362488E+03  1.4617888029E+03  8.1864905246E+02
  7.8220000000E+03  1.7872799600E+00  8.1715033328E+02  1.4612231119E+03  1.4604764149E+03  8.1789706487E+02
  7.8230000000E+03  1.7873170595E+00  8.1639969631E+02  1.4599110533E+03  1.4591651045E+03  8.1714567963E+02
  7.8240000000E+03  1.7873542460E+00  8.1564964687E+02  1.4586000607E+03  1.4578548596E+03  8.1639488256E+02
  7.8250000000E+03  1.7873915348E+00  8.1490016902E+02  1.4572901179E+03  1.4565456638E+03  8.1564465769E+02
  7.8260000000E+03  1.7874289458E+00  8.1415123823E+02  1.4559811971E+03  1.4552374895E+03  8.1489498043E+02
  7.8270000000E+03  1.7874664609E+00  8.1340280883E+02  1.4546732018E+03  1.4539302400E+03  8.1414580508E+02
  7.8280000000E+03  1.7874916464E+00  8.1265339692E+02  1.4533533893E+03  1.4526111584E+03  8.1339564503E+02
  7.8290000000E+03  1.7875287902E+00  8.1190678134E+02  1.4520482338E+03  1.4513067466E+03  8.1264828568E+02
  7.8300000000E+03  1.7875659546E+00  8.1116079857E+02  1.4507441714E+03  1.4500034273E+03  8.1190155983E+02
  7.8310000000E+03  1.7875988835E+00  8.1041519403E+02  1.4494373015E+03  1.4486972961E+03  8.1115521247E+02
  7.8320000000E+03  1.7876361285E+00  8.0967049603E+02  1.4481354946E+03  1.4473962309E+03  8.1040977279E+02
  7.8330000000E+03  1.7876734104E+00  8.0892643355E+02  1.4468347990E+03  1.4460962762E+03  8.0966496933E+02
  7.8340000000E+03  1.7877107276E+00  8.0818300605E+02  1.4455352123E+03  1.4447974298E+03  8.0892080156E+02
  7.8350000000E+03  1.7877480821E+00  8.0744021301E+02  1.4442367351E+03  1.4434996922E+03  8.0817726893E+02
  7.8360000000E+03  1.7877854725E+00  8.0669805386E+02  1.4429393654E+03  1.4422030614E+03  8.0743437090E+02
  7.8370000000E+03  1.7878229014E+00  8.0595652807E+02  1.4416431042E+03  1.4409075384E+03  8.0669210692E+02
  7.8380000000E+03  1.7878603646E+00  8.0521563507E+02  1.4403479471E+03  1.4396131189E+03  8.0595047641E+02
  7.8390000000E+03  1.7878978664E+00  8.0447537432E+02  1.4390538968E+03  1.4383198054E+03  8.0520947886E+02
  7.8400000000E+03  1.7879354045E+00  8.0373574531E+02  1.4377609502E+03  1.4370275949E+03  8.0446911373E+02
  7.8410000000E+03  1.7879729790E+00  8.0299674745E+02  1.4364691066E+03  1.4357364867E+03  8.0372938045E+02
  7.8420000000E+03  1.7880105913E+00  8.0225838022E+02  1.4351783660E+03  1.4344464808E+03  8.0299027849E+02
  7.8430000000E+03  1.7880482403E+00  8.0152064307E+02  1.4338887265E+03  1.4331575754E+03  8.0225180730E+02
  7.8440000000E+03  1.7880859256E+00  8.0078353547E+02  1.4326001869E+03  1.4318697692E+03  8.0151396634E+02
  7.8450000000E+03  1.7881236496E+00  8.0004705684E+02  1.4313127482E+03  1.4305830631E+03  8.0077675505E+02
  7.8460000000E+03  1.7881614104E+00  7.9931120667E+02  1.4300264078E+03  1.4292974547E+03  8.0004017291E+02
  7.8470000000E+03  1.7881992089E+00  7.9857598443E+02  1.4287411654E+03  1.4280129436E+03  7.9930421938E+02
  7.8480000000E+03  1.7882370424E+00  7.9784138955E+02  1.4274570180E+03  1.4267295268E+03  7.9856889391E+02
  7.8490000000E+03  1.7882749154E+00  7.9710742148E+02  1.4261739679E+03  1.4254472067E+03  7.9783419593E+02
  7.8500000000E+03  1.7883128254E+00  7.9637407970E+02  1.4248920125E+03  1.4241659805E+03  7.9710012492E+02
  7.8510000000E+03  1.7883507728E+00  7.9564136369E+02  1.4236111511E+03  1.4228858477E+03  7.9636668037E+02
  7.8520000000E+03  1.7883887577E+00  7.9490927286E+02  1.4223313826E+03  1.4216068070E+03  7.9563386168E+02
  7.8530000000E+03  1.7884267808E+00  7.9417780673E+02  1.4210527067E+03  1.4203288583E+03  7.9490166838E+02
  7.8540000000E+03  1.7884648406E+00  7.9344696472E+02  1.4197751212E+03  1.4190519993E+03  7.9417009988E+02
  7.8550000000E+03  1.7885029386E+00  7.9271674629E+02  1.4184986263E+03  1.4177762302E+03  7.9343915564E+02
  7.8560000000E+03  1.7885410742E+00  7.9198715090E+02  1.4172232206E+03  1.4165015496E+03  7.9270883513E+02
  7.8570000000E+03  1.7885792485E+00  7.9125817806E+02  1.4159489040E+03  1.4152279575E+03  7.9197913784E+02
  7.8580000000E+03  1.7886174603E+00  7.9052982718E+02  1.4146756745E+03  1.4139554518E+03  7.9125006320E+02
  7.8590000000E+03  1.7886557098E+00  7.8980209774E+02  1.4134035313E+03  1.4126840317E+03  7.9052161067E+02
  7.8600000000E+03  1.7886939982E+00  7.8907498922E+02  1.4121324746E+03  1.4114136973E+03  7.8979377975E+02
  7.8610000000E+03  1.7887323235E+00  7.8834850104E+02  1.4108625015E+03  1.4101444460E+03  7.8906656986E+02
  7.8620000000E+03  1.7887706886E+00  7.8762263272E+02  1.4095936135E+03  1.4088762790E+03  7.8833998048E+02
  7.8630000000E+03  1.7888090917E+00  7.8689738369E+02  1.4083258083E+03  1.4076091942E+03  7.8761401108E+02
  7.8640000000E+03  1.7888475318E+00  7.8617275342E+02  1.4070590839E+03  1.4063431895E+03  7.8688866112E+02
  7.8650000000E+03  1.7888860109E+00  7.8544874138E+02  1.4057934411E+03  1.4050782658E+03  7.8616393006E+02
  7.8660000000E+03  1.7889245285E+00  7.8472534706E+02  1.4045288784E+03  1.4038144215E+03  7.8543981740E+02
  7.8670000000E+03  1.7889630857E+00  7.8400256986E+02  1.4032653959E+03  1.4025516566E+03  7.8471632254E+02
  7.8680000000E+03  1.7890016797E+00  7.8328040932E+02  1.4020029902E+03  1.4012899679E+03  7.8399344500E+02
  7.8690000000E+03  1.7890403140E+00  7.8255886486E+02  1.4007416632E+03  1.4000293573E+03  7.8327118423E+02
  7.8700000000E+03  1.7890789859E+00  7.8183793598E+02  1.3994814120E+03  1.3987698216E+03  7.8254953970E+02
  7.8710000000E+03  1.7891176974E+00  7.8111762213E+02  1.3982222368E+03  1.3975113615E+03  7.8182851087E+02
  7.8720000000E+03  1.7891564467E+00  7.8039792278E+02  1.3969641355E+03  1.3962539745E+03  7.8110809722E+02
  7.8730000000E+03  1.7891952354E+00  7.7967883741E+02  1.3957071084E+03  1.3949976610E+03  7.8038829822E+02
  7.8740000000E+03  1.7892340639E+00  7.7896036548E+02  1.3944511547E+03  1.3937424203E+03  7.7966911332E+02
  7.8750000000E+03  1.7892729309E+00  7.7824250645E+02  1.3931962725E+03  1.3924882504E+03  7.7895054200E+02
  7.8760000000E+03  1.7893118357E+00  7.7752525982E+02  1.3919424604E+03  1.3912351500E+03  7.7823258374E+02
  7.8770000000E+03  1.7893507813E+00  7.7680862503E+02  1.3906897197E+03  1.3899831202E+03  7.7751523801E+02
  7.8780000000E+03  1.7893897665E+00  7.7609260157E+02  1.3894380483E+03  1.3887321591E+03  7.7679850425E+02
  7.8790000000E+03  1.7894287899E+00  7.7537718890E+02  1.3881874444E+03  1.3874822648E+03  7.7608238196E+02
  7.8800000000E+03  1.7894678535E+00  7.7466238650E+02  1.3869379086E+03  1.3862334380E+03  7.7536687061E+02
  7.8810000000E+03  1.7895069557E+00  7.7394819384E+02  1.3856894385E+03  1.3849856763E+03  7.7465196966E+02
  7.8820000000E+03  1.7895460971E+00  7.7323461039E+02  1.3844420338E+03  1.3837389792E+03  7.7393767859E+02
  7.8830000000E+03  1.7895852787E+00  7.7252163564E+02  1.3831956943E+03  1.3824933466E+03  7.7322399687E+02
  7.8840000000E+03  1.7896245010E+00  7.7180926904E+02  1.3819504194E+03  1.3812487780E+03  7.7251092399E+02
  7.8850000000E+03  1.7896637615E+00  7.7109751008E+02  1.3807062062E+03  1.3800052704E+03  7.7179845939E+02
  7.8860000000E+03  1.7897030630E+00  7.7038635822E+02  1.3794630557E+03  1.3787628250E+03  7.7108660256E+02
  7.8870000000E+03  1.7897424028E+00  7.6967581296E+02  1.3782209653E+03  1.3775214388E+03  7.7037535300E+02
  7.8880000000E+03  1.7897817832E+00  7.6896587376E+02  1.3769799355E+03  1.3762811128E+03  7.6966471015E+02
  7.8890000000E+03  1.7898212034E+00  7.6825654009E+02  1.3757399649E+03  1.3750418451E+03  7.6895467349E+02
  7.8900000000E+03  1.7898606630E+00  7.6754781144E+02  1.3745010522E+03  1.3738036347E+03  7.6824524251E+02
  7.8910000000E+03  1.7899001636E+00  7.6683968728E+02  1.3732631975E+03  1.3725664817E+03  7.6753641668E+02
  7.8920000000E+03  1.7899397039E+00  7.6613216707E+02  1.3720263991E+03  1.3713303843E+03  7.6682819547E+02
  7.8930000000E+03  1.7899792866E+00  7.6542525032E+02  1.3707906579E+03  1.3700953435E+03  7.6612057837E+02
  7.8940000000E+03  1.7900189080E+00  7.6471893648E+02  1.3695559703E+03  1.3688613556E+03  7.6541356484E+02
  7.8950000000E+03  1.7900585694E+00  7.6401322506E+02  1.3683223364E+03  1.3676284207E+03  7.6470715438E+02
  7.8960000000E+03  1.7900982712E+00  7.6330811551E+02  1.3670897552E+03  1.3663965380E+03  7.6400134644E+02
  7.8970000000E+03  1.7901380130E+00  7.6260360733E+02  1.3658582259E+03  1.3651657064E+03  7.6329614055E+02
  7.8980000000E+03  1.7901777967E+00  7.6189969997E+02  1.3646277486E+03  1.3639359262E+03  7.6259153612E+02
  7.8990000000E+03  1.7902176198E+00  7.6119639293E+02  1.3633983208E+03  1.3627071947E+03  7.6188753266E+02
  7.9000000000E+03  1.7902574851E+00  7.6049368572E+02  1.3621699435E+03  1.3614795132E+03  7.6118412969E+02
  7.9010000000E+03  1.7902973902E+00  7.5979157776E+02  1.3609426139E+03  1.3602528788E+03  7.6048132662E+02
  7.9020000000E+03  1.7903373362E+00  7.5909006858E+02  1.3597163320E+03  1.3590272913E+03  7.5977912298E+02
  7.9030000000E+03  1.7903773234E+00  7.5838915762E+02  1.3584910970E+03  1.3578027502E+03  7.5907751822E+02
  7.9040000000E+03  1.7904173514E+00  7.5768884441E+02  1.3572669077E+03  1.3565792540E+03  7.5837651186E+02
  7.9050000000E+03  1.7904574200E+00  7.5698912840E+02  1.3560437630E+03  1.3553568018E+03  7.5767610334E+02
